date,avg.temp_c,precip_mm,wind_m.s,max.temp_c,min.temp_c,temp.range_c,station,heating.degrees_day
2000-01-12,2.8,0,4.6,6.1,-0.6,6.699999999999999,westerly,15.2
2000-02-24,6.7,0,1.8,11.7,1.1,10.6,westerly,11.3
2000-02-25,5.6,11.4,4.2,7.8,2.8,5,westerly,12.4
2000-02-26,4.4,1.3,3.6,6.7,2.2,4.5,westerly,13.6
2000-02-27,7.2,0,1.7,8.9,5.6,3.3000000000000007,westerly,10.8
2000-02-28,6.1,4.1,4.4,9.4,2.8,6.6000000000000005,westerly,11.9
2000-02-29,7.2,0,4.7,11.7,2.2,9.5,westerly,10.8
2000-03-01,1.7,0,2.4,5,-1.7,6.7,westerly,16.3
2000-03-02,5,0,3.1,8.9,0.6,8.3,westerly,13
2000-03-03,3.9,0,4.9,7.8,-0.6,8.4,westerly,14.1
2000-03-04,5,0,3.2,10,-0.6,10.6,westerly,13
2000-03-05,6.1,0,3.4,10.6,1.7,8.9,westerly,11.9
2000-03-06,5.6,0,3.5,11.1,-0.6,11.7,westerly,12.4
2000-03-07,3.3,0,3,11.1,-4.4,15.5,westerly,14.7
2000-03-08,7.2,0,3.6,10.6,3.9,6.699999999999999,westerly,10.8
2000-03-09,8.3,4.3,3.2,12.8,3.9,8.9,westerly,9.7
2000-03-10,7.2,0,4.2,11.7,2.8,8.899999999999999,westerly,10.8
2000-03-11,4.4,45,5.1,6.7,1.7,5,westerly,13.6
2000-03-12,6.1,8.6,3.5,10.6,1.1,9.5,westerly,11.9
2000-03-13,1.7,0,3,6.1,-3.3,9.399999999999999,westerly,16.3
2000-03-14,2.2,0,3.4,8.9,-5,13.9,westerly,15.8
2000-03-15,5,0,3.8,10.6,-1.1,11.7,westerly,13
2000-03-16,10.6,9.1,3.4,15,6.1,8.9,westerly,7.4
2000-03-17,2.2,23.9,6.4,8.9,-4.4,13.3,westerly,15.8
2000-03-18,-3.3,0,4.2,1.7,-8.3,10,westerly,21.3
2000-03-19,0.6,0,3,6.7,-5.6,12.3,westerly,17.4
2000-03-20,3.3,0,4.2,8.9,-2.2,11.100000000000001,westerly,14.7
2000-03-21,4.4,0,5.1,6.7,2.2,4.5,westerly,13.6
2000-03-22,6.1,0,4.1,10,2.2,7.8,westerly,11.9
2000-03-23,3.9,0,2.2,7.8,-0.6,8.4,westerly,14.1
2000-03-24,7.2,0,2.1,16.1,-1.7,17.8,westerly,10.8
2000-03-25,5,1.5,3.4,11.1,-1.7,12.799999999999999,westerly,13
2000-03-26,11.1,0.5,3.2,15.6,6.7,8.899999999999999,westerly,6.9
2000-03-27,5.6,0,3.6,11.1,-0.6,11.7,westerly,12.4
2000-04-03,9.4,0,1.6,11.1,7.2,3.8999999999999995,westerly,8.6
2000-04-04,10.6,8.4,5.6,12.2,8.3,3.8999999999999986,westerly,7.4
2000-04-05,6.7,0,4.2,9.4,3.3,6.1000000000000005,westerly,11.3
2000-04-06,7.2,0,3.1,12.2,1.7,10.5,westerly,10.8
2000-04-07,7.2,0,3.1,14.4,0,14.4,westerly,10.8
2000-04-08,12.8,0.3,6.3,17.2,7.8,9.399999999999999,westerly,5.199999999999999
2000-04-09,6.7,8.4,7.2,12.8,0.6,12.200000000000001,westerly,11.3
2000-04-10,5,0,5.2,10,0,10,westerly,13
2000-04-11,2.2,0.8,2.2,5.6,-1.7,7.3,westerly,15.8
2000-04-12,5.6,2.3,3.3,10.6,0,10.6,westerly,12.4
2000-04-13,3.9,0,3.7,8.9,-1.1,10,westerly,14.1
2000-04-14,3.3,0,2.9,8.9,-2.2,11.100000000000001,westerly,14.7
2000-04-15,8.3,5.3,1.6,11.7,5,6.699999999999999,westerly,9.7
2000-04-16,13.9,15.5,2.5,18.3,9.4,8.9,westerly,4.1
2000-04-17,6.7,4.8,4.8,9.4,3.3,6.1000000000000005,westerly,11.3
2000-04-18,5.6,7.1,5.9,7.8,3.3,4.5,westerly,12.4
2000-04-19,7.2,3.8,6.3,8.9,5,3.9000000000000004,westerly,10.8
2000-04-20,10.6,0,2.9,15.6,5.6,10,westerly,7.4
2000-04-21,7.2,40.6,5.1,8.3,5.6,2.700000000000001,westerly,10.8
2000-04-22,8.9,17.5,5.3,12.2,5.6,6.6,westerly,9.1
2000-04-23,7.2,12.2,3.7,8.3,5.6,2.700000000000001,westerly,10.8
2000-04-24,10.6,0,4.2,15,5.6,9.4,westerly,7.4
2000-04-25,7.8,0.3,5.2,12.2,2.8,9.399999999999999,westerly,10.2
2000-04-26,3.3,3.3,5.1,3.9,2.2,1.6999999999999997,westerly,14.7
2000-04-27,6.1,0,3,9.4,2.2,7.2,westerly,11.9
2000-04-28,7.8,0,3.1,12.8,2.2,10.600000000000001,westerly,10.2
2000-04-29,10,0,3.1,17.2,2.2,15,westerly,8
2000-04-30,10.6,0,3.3,17.2,3.3,13.899999999999999,westerly,7.4
2000-05-01,6.7,0,4,13.9,-1.1,15,westerly,11.3
2000-05-02,11.7,3.6,3.5,18.3,4.4,13.9,westerly,6.300000000000001
2000-05-03,7.8,0,3,13.9,1.7,12.200000000000001,westerly,10.2
2000-05-04,9.4,0,3.9,16.1,2.2,13.900000000000002,westerly,8.6
2000-05-05,16.7,0,3.5,22.2,10.6,11.6,westerly,1.3000000000000007
2000-05-06,18.3,0,2.9,24.4,11.7,12.7,westerly,0
2000-05-07,18.9,0,2.8,27.2,10.6,16.6,westerly,0
2000-05-08,21.1,0,2.7,28.3,13.9,14.4,westerly,0
2000-05-09,18.9,3.6,3.4,26.1,11.7,14.400000000000002,westerly,0
2000-05-10,10.6,17.8,5.7,12.2,8.3,3.8999999999999986,westerly,7.4
2000-05-11,14.4,0.5,3.1,20.6,8.3,12.3,westerly,3.5999999999999996
2000-05-12,12.8,0,2.1,15,10,5,westerly,5.199999999999999
2000-05-13,12.8,9.4,3.8,15,10,5,westerly,5.199999999999999
2000-05-14,16.1,0.5,3.7,21.1,11.1,10.000000000000002,westerly,1.8999999999999986
2000-05-15,11.1,0,3.4,16.1,6.1,10.000000000000002,westerly,6.9
2000-05-16,10.6,0,3.5,18.3,2.8,15.5,westerly,7.4
2000-05-17,14.4,0,3.6,18.3,10,8.3,westerly,3.5999999999999996
2000-05-18,15,8.1,6.1,17.2,12.2,5,westerly,3
2000-05-19,11.1,10.4,3.9,16.1,6.1,10.000000000000002,westerly,6.9
2000-05-20,10,2.5,3.2,13.3,6.1,7.200000000000001,westerly,8
2000-05-21,10,0,1.7,11.1,8.9,2.1999999999999993,westerly,8
2000-05-22,11.1,8.4,2.3,12.8,9.4,3.4000000000000004,westerly,6.9
2000-05-23,11.7,0.3,3.3,14.4,8.9,5.5,westerly,6.300000000000001
2000-05-24,15.6,17.3,2.9,20,10.6,9.4,westerly,2.4000000000000004
2000-05-25,17.8,0.8,2.4,23.9,11.1,12.799999999999999,westerly,0.1999999999999993
2000-05-26,15.6,0,3.4,20.6,10.6,10.000000000000002,westerly,2.4000000000000004
2000-05-27,16.1,0,3.6,20.6,11.1,9.500000000000002,westerly,1.8999999999999986
2000-05-28,13.9,0,2,18.3,8.9,9.4,westerly,4.1
2000-05-29,12.8,0,4,16.1,8.9,7.200000000000001,westerly,5.199999999999999
2000-05-31,12.2,0,2.5,17.2,7.2,10,westerly,5.800000000000001
2000-06-01,16.7,0,2.9,22.8,10.6,12.200000000000001,westerly,1.3000000000000007
2000-06-02,20.6,15.2,2.6,26.1,14.4,11.700000000000001,westerly,0
2000-06-03,16.1,0,3.7,22.8,9.4,13.4,westerly,1.8999999999999986
2000-06-04,14.4,0,2.3,21.1,7.2,13.900000000000002,westerly,3.5999999999999996
2000-06-05,15.6,0,4.1,20,11.1,8.9,westerly,2.4000000000000004
2000-06-06,12.2,51.3,5.9,14.4,9.4,5,westerly,5.800000000000001
2000-06-07,14.4,2.8,4.2,20.6,8.3,12.3,westerly,3.5999999999999996
2000-06-08,16.1,0.3,3,21.7,10,11.7,westerly,1.8999999999999986
2000-06-09,20.6,0,3.8,25,16.1,8.899999999999999,westerly,0
2000-06-10,22.2,0,3.4,27.8,16.7,11.100000000000001,westerly,0
2000-06-11,21.1,40.1,3.2,30.6,11.7,18.900000000000002,westerly,0
2000-06-12,12.2,10.4,3,13.3,11.1,2.200000000000001,westerly,5.800000000000001
2000-06-13,13.3,0,4.3,16.1,10.6,5.500000000000002,westerly,4.699999999999999
2000-06-14,13.3,6.6,3.1,15.6,10.6,5,westerly,4.699999999999999
2000-06-15,15,1.3,2.2,16.1,13.3,2.8000000000000007,westerly,3
2000-06-16,20,0.3,3.5,24.4,15,9.399999999999999,westerly,0
2000-06-17,22.2,5.8,2.6,27.2,16.7,10.5,westerly,0
2000-06-18,19.4,0.3,1.8,23.9,14.4,9.499999999999998,westerly,0
2000-06-19,16.7,0,1.8,20,13.3,6.699999999999999,westerly,1.3000000000000007
2000-06-20,18.3,0.3,2.3,26.1,10,16.1,westerly,0
2000-06-21,17.8,0,4.6,22.8,12.2,10.600000000000001,westerly,0.1999999999999993
2000-06-22,21.1,0,4.2,22.8,18.9,3.900000000000002,westerly,0
2000-06-23,21.1,0,2.3,27.8,14.4,13.4,westerly,0
2000-06-24,18.9,0,1.7,26.1,11.7,14.400000000000002,westerly,0
2000-06-25,20,0,4.2,25,15,10,westerly,0
2000-06-26,22.8,0,3.1,26.7,18.9,7.800000000000001,westerly,0
2000-06-27,22.8,6.4,3,27.2,18.3,8.899999999999999,westerly,0
2000-06-28,21.7,0,1.8,25.6,17.2,8.400000000000002,westerly,0
2000-06-29,17.2,3,1.3,20,13.9,6.1,westerly,0.8000000000000007
2000-06-30,19.4,0,2.5,24.4,13.9,10.499999999999998,westerly,0
2000-07-01,19.6,0,1.7,27.8,12.8,15,ninigret,0
2000-07-02,20,0,1.9,27.2,12.8,14.399999999999999,westerly,0
2000-07-03,21.1,0,3.2,26.1,16.1,10,westerly,0
2000-07-04,23.3,2,2.9,26.7,19.4,7.300000000000001,westerly,0
2000-07-05,22.2,0,2.8,28.3,16.1,12.2,westerly,0
2000-07-06,17.8,0,2.2,23.3,11.7,11.600000000000001,westerly,0.1999999999999993
2000-07-07,19.4,0,3.9,25,13.9,11.1,westerly,0
2000-07-08,18.9,0,2.9,25,12.2,12.8,westerly,0
2000-07-09,19.4,0,4.3,24.4,14.4,9.999999999999998,westerly,0
2000-07-10,23.9,1,3.8,27.8,20,7.800000000000001,westerly,0
2000-07-11,20.6,0,2.4,26.1,15,11.100000000000001,westerly,0
2000-07-12,19.4,0,2.9,25.6,12.8,12.8,westerly,0
2000-07-13,20.6,0,2.4,27.2,13.9,13.299999999999999,westerly,0
2000-07-14,20,0,3.6,23.9,15.6,8.299999999999999,westerly,0
2000-07-15,21.1,5.1,5.7,22.8,18.9,3.900000000000002,westerly,0
2000-07-16,21.7,0,2.7,24.4,18.3,6.099999999999998,westerly,0
2000-07-17,20,0.3,2.8,22.8,16.7,6.100000000000001,westerly,0
2000-08-21,16.7,0,2,23.3,9.4,13.9,westerly,1.3000000000000007
2000-08-22,17.2,0,2.2,23.9,10,13.899999999999999,westerly,0.8000000000000007
2000-08-23,17.2,9.9,3.7,22.2,12.2,10,westerly,0.8000000000000007
2000-08-24,20,0.3,1.5,24.4,15.6,8.799999999999999,westerly,0
2000-08-25,20,0,1.8,25.6,13.9,11.700000000000001,westerly,0
2000-08-26,18.3,0,1.4,24.4,11.7,12.7,westerly,0
2000-08-27,20,0,2.5,26.7,12.8,13.899999999999999,westerly,0
2000-08-28,20.6,0.3,2.7,25,16.1,8.899999999999999,westerly,0
2000-08-29,18.3,0,3.5,22.2,13.9,8.299999999999999,westerly,0
2000-08-30,18.9,5.3,2,23.9,13.9,9.999999999999998,westerly,0
2000-08-31,23.3,0.3,1.8,26.7,19.4,7.300000000000001,westerly,0
2000-09-01,24.4,0.3,2.4,27.8,21.1,6.699999999999999,westerly,0
2000-09-02,22.2,1.8,1.9,26.7,17.8,8.899999999999999,westerly,0
2000-09-03,20,3.3,1.3,22.8,17.2,5.600000000000001,westerly,0
2000-09-04,21.7,16.3,2.2,27.2,15.6,11.6,westerly,0
2000-09-05,13.9,0,3.6,18.9,8.3,10.599999999999998,westerly,4.1
2000-09-06,13.9,0,2.3,20,7.8,12.2,westerly,4.1
2000-09-07,13.3,0,2.5,20.6,6.1,14.500000000000002,westerly,4.699999999999999
2000-09-08,18.9,0,4.3,22.8,14.4,8.4,westerly,0
2000-09-09,21.1,1.8,1.4,25,16.7,8.3,westerly,0
2000-09-10,20.6,0.3,2.1,25.6,15,10.600000000000001,westerly,0
2000-09-11,18.9,0.3,2.5,22.2,15,7.199999999999999,westerly,0
2000-09-12,20.6,0,3.8,25.6,15,10.600000000000001,westerly,0
2000-09-13,21.1,16,3,26.7,15,11.7,westerly,0
2000-09-14,17.2,0,3,22.2,11.7,10.5,westerly,0.8000000000000007
2000-09-15,17.2,22.9,3,22.2,11.7,10.5,westerly,0.8000000000000007
2000-09-16,15,0,2.1,19.4,10,9.399999999999999,westerly,3
2000-09-17,13.9,0,4.1,19.4,7.8,11.599999999999998,westerly,4.1
2000-09-18,17.8,0,2.1,22.8,12.2,10.600000000000001,westerly,0.1999999999999993
2000-09-19,18.3,12.2,2.8,22.2,14.4,7.799999999999999,westerly,0
2000-10-03,15.6,0,2.3,21.7,9.4,12.299999999999999,westerly,2.4000000000000004
2000-10-04,14.4,0,1.7,20,8.3,11.7,westerly,3.5999999999999996
2000-10-05,14.4,1.8,3.1,16.1,12.8,3.3000000000000007,westerly,3.5999999999999996
2000-10-06,16.7,0.8,2.2,20.6,12.2,8.400000000000002,westerly,1.3000000000000007
2000-10-07,12.2,0,2.2,16.7,7.2,9.5,westerly,5.800000000000001
2000-10-08,7.8,0,2.8,12.8,2.8,10,westerly,10.2
2000-10-09,6.1,0,4.1,8.3,3.3,5.000000000000001,westerly,11.9
2000-10-10,5,0,3.1,10,0,10,westerly,13
2000-10-11,11.1,0,3.6,17.2,4.4,12.799999999999999,westerly,6.9
2000-10-12,9.4,0,2,18.3,0.6,17.7,westerly,8.6
2000-10-13,11.1,0,2.1,20,2.2,17.8,westerly,6.9
2000-10-14,15,0,1.9,21.7,7.8,13.899999999999999,westerly,3
2000-10-15,17.2,0,2.1,24.4,9.4,14.999999999999998,westerly,0.8000000000000007
2000-10-16,10.6,0.3,3.4,13.3,7.8,5.500000000000001,westerly,7.4
2000-10-17,10,0,2.9,13.9,6.1,7.800000000000001,westerly,8
2000-10-18,13.3,13.7,3,16.1,10,6.100000000000001,westerly,4.699999999999999
2000-10-19,12.8,0.3,3.4,17.8,7.2,10.600000000000001,westerly,5.199999999999999
2000-10-20,10,0,2.8,17.2,2.2,15,westerly,8
2000-10-21,15.6,0,3.9,18.9,12.2,6.699999999999999,westerly,2.4000000000000004
2000-10-22,9.4,0,2.6,16.1,2.2,13.900000000000002,westerly,8.6
2000-10-23,7.2,0,1.8,12.8,1.1,11.700000000000001,westerly,10.8
2000-10-24,8.3,0,2.3,16.1,0.6,15.500000000000002,westerly,9.7
2000-10-25,12.2,0,1.5,19.4,5,14.399999999999999,westerly,5.800000000000001
2000-10-26,12.8,0,0.8,18.9,6.1,12.799999999999999,westerly,5.199999999999999
2000-10-27,14.4,0,0.6,20.6,8.3,12.3,westerly,3.5999999999999996
2000-10-28,10,0,5.9,16.1,3.9,12.200000000000001,westerly,8
2000-10-29,2.2,0,4.1,5.6,-1.1,6.699999999999999,westerly,15.8
2000-10-30,3.3,1.8,3.9,6.7,-0.6,7.3,westerly,14.7
2000-10-31,5.6,1.3,5.4,7.8,2.8,5,westerly,12.4
2000-11-01,9.4,0,4.8,13.3,5,8.3,westerly,8.6
2000-11-02,11.7,0,4.2,17.8,5.6,12.200000000000001,westerly,6.300000000000001
2000-11-03,10.6,0,2,17.8,3.3,14.5,westerly,7.4
2000-11-04,10,0,1.2,16.7,3.3,13.399999999999999,westerly,8
2000-11-05,8.9,0,4,12.2,5.6,6.6,westerly,9.1
2000-11-06,7.8,0,4,11.7,3.3,8.399999999999999,westerly,10.2
2000-11-07,8.9,0,2.6,15,2.8,12.2,westerly,9.1
2000-11-08,9.4,0,1.4,15.6,3.3,12.3,westerly,8.6
2000-11-09,7.8,0,2.3,13.3,2.2,11.100000000000001,westerly,10.2
2000-11-10,11.7,44.5,4.6,12.8,10,2.8000000000000007,westerly,6.300000000000001
2000-11-11,10.6,0,5.1,11.7,9.4,2.299999999999999,westerly,7.4
2000-11-12,10.6,0,3,14.4,6.1,8.3,westerly,7.4
2000-11-13,7.8,0.3,1.7,9.4,5.6,3.8000000000000007,westerly,10.2
2000-11-14,9.4,51.1,2.6,12.8,6.1,6.700000000000001,westerly,8.6
2000-11-15,6.1,0,4.1,8.9,2.8,6.1000000000000005,westerly,11.9
2000-11-16,6.7,0,4.8,10,3.3,6.7,westerly,11.3
2000-11-17,7.8,0,4.8,11.7,3.9,7.799999999999999,westerly,10.2
2000-11-18,4.4,0,2.4,8.3,0,8.3,westerly,13.6
2000-11-19,1.7,0,1.7,6.1,-2.8,8.899999999999999,westerly,16.3
2000-11-20,1.1,0.8,2.9,6.7,-4.4,11.100000000000001,westerly,16.9
2000-11-21,2.2,0,2.6,6.1,-1.7,7.8,westerly,15.8
2000-11-22,-0.6,0,3.7,1.7,-2.8,4.5,westerly,18.6
2000-11-23,-1.7,0,2.9,1.7,-5.6,7.3,westerly,19.7
2000-11-24,-4.4,0,1.9,0.6,-9.4,10,westerly,22.4
2000-11-25,-4.4,0,1.7,1.1,-10.6,11.7,westerly,22.4
2000-11-26,5.6,35.8,4.7,12.2,-1.1,13.299999999999999,westerly,12.4
2000-11-27,8.9,0,3.7,11.1,6.1,5,westerly,9.1
2000-11-28,7.8,0,1.6,10,5.6,4.4,westerly,10.2
2000-11-29,5.6,0,1.8,8.9,1.7,7.2,westerly,12.4
2000-11-30,2.8,9.7,3.3,4.4,0.6,3.8000000000000003,westerly,15.2
2000-12-01,1.7,0,2.7,5,-1.7,6.7,westerly,16.3
2000-12-02,-2.8,0,3.2,0,-6.1,6.1,westerly,20.8
2000-12-03,-3.9,0,1.7,1.1,-9.4,10.5,westerly,21.9
2000-12-04,-0.6,0,1,7.8,-9.4,17.2,westerly,18.6
2000-12-05,0,0,3.4,8.3,-8.9,17.200000000000003,westerly,18
2000-12-06,-1.7,0,2.6,1.1,-4.4,5.5,westerly,19.7
2000-12-07,-2.2,0,2.7,1.1,-5.6,6.699999999999999,westerly,20.2
2000-12-08,-5.6,0.3,3,-5,-6.7,1.7000000000000002,westerly,23.6
2000-12-09,-5.6,0,2,-0.6,-11.1,10.5,westerly,23.6
2000-12-10,-3.3,1,2.7,5.6,-12.8,18.4,westerly,21.3
2000-12-11,4.4,1.3,1.8,6.7,2.2,4.5,westerly,13.6
2000-12-12,3.9,0.3,7.2,11.7,-4.4,16.1,westerly,14.1
2000-12-13,-5,0,1.3,-1.1,-9.4,8.3,westerly,23
2000-12-14,1.7,28.2,3.5,6.1,-2.8,8.899999999999999,westerly,16.3
2000-12-15,0,0,2.7,2.2,-2.8,5,westerly,18
2000-12-16,5,9.9,4.5,10.6,-0.6,11.2,westerly,13
2000-12-17,9.4,39.1,7.9,14.4,3.9,10.5,westerly,8.6
2000-12-18,1.1,0,5.4,3.9,-2.2,6.1,westerly,16.9
2000-12-19,0,6.9,1.9,3.9,-4.4,8.3,westerly,18
2000-12-20,-0.6,1.5,4.5,2.2,-3.9,6.1,westerly,18.6
2000-12-21,-2.8,0,1.2,1.1,-6.7,7.800000000000001,westerly,20.8
2000-12-22,-3.3,1.5,1.7,-0.6,-6.7,6.1000000000000005,westerly,21.3
2000-12-23,-5.6,0,3.9,-1.7,-10,8.3,westerly,23.6
2000-12-24,-4.4,0,2.4,1.1,-10,11.1,westerly,22.4
2000-12-25,-7.2,0,4.8,-2.8,-11.7,8.899999999999999,westerly,25.2
2000-12-26,-7.8,0,4.5,-2.2,-13.3,11.100000000000001,westerly,25.8
2000-12-27,-3.3,0,3.8,0.6,-7.2,7.8,westerly,21.3
2000-12-28,-6.7,0,3.9,-4.4,-8.9,4.5,westerly,24.7
2000-12-29,-5,0,2.3,-0.6,-9.4,8.8,westerly,23
2000-12-30,0.6,4.3,6.4,5,-4.4,9.4,westerly,17.4
2000-12-31,-2.8,0,6.2,0,-5.6,5.6,westerly,20.8
2001-01-01,-3.3,0,3.5,0,-6.7,6.7,westerly,21.3
2001-01-02,-5.6,0,3.2,-2.2,-9.4,7.2,westerly,23.6
2001-01-03,-5.6,0,2.1,0.6,-12.2,12.799999999999999,westerly,23.6
2001-01-04,-3.3,0,2.1,1.1,-8.3,9.4,westerly,21.3
2001-01-05,-3.3,6.6,1.8,2.8,-10,12.8,westerly,21.3
2001-01-06,1.7,0.3,2.7,4.4,-1.7,6.1000000000000005,westerly,16.3
2001-01-07,-0.6,0,1.7,2.8,-4.4,7.2,westerly,18.6
2001-01-08,-0.6,2.8,1.6,3.3,-5,8.3,westerly,18.6
2001-01-09,-1.7,0.5,3.2,0.6,-4.4,5,westerly,19.7
2001-01-10,-6.1,0,3.9,-3.3,-8.9,5.6000000000000005,westerly,24.1
2001-01-11,-2.8,0,3,5.6,-11.7,17.299999999999997,westerly,20.8
2001-01-12,-2.8,0,2,2.8,-8.3,11.100000000000001,westerly,20.8
2001-01-13,-3.9,0,1.2,2.2,-10.6,12.8,westerly,21.9
2001-01-14,-2.2,0,1.5,3.3,-7.8,11.1,westerly,20.2
2001-01-15,1.7,10.9,3.2,3.3,-0.6,3.9,westerly,16.3
2001-01-16,2.8,0,2.1,6.1,-0.6,6.699999999999999,westerly,15.2
2001-01-17,2.2,0,2.8,5,-0.6,5.6,westerly,15.8
2001-01-18,-2.8,0,2.1,0.6,-6.1,6.699999999999999,westerly,20.8
2001-01-19,2.2,16.5,2.5,3.9,0,3.9,westerly,15.8
2001-01-20,0.6,6.6,4.1,1.7,-1.1,2.8,westerly,17.4
2001-01-21,-3.9,3.8,4.1,-1.1,-6.7,5.6,westerly,21.9
2001-01-22,-6.1,0,1.3,1.1,-13.3,14.4,westerly,24.1
2001-01-23,-5,0,0.5,2.2,-12.2,14.399999999999999,westerly,23
2001-01-24,-1.7,0,1.2,5,-8.9,13.9,westerly,19.7
2001-01-25,-1.1,0,2.5,4.4,-7.2,11.600000000000001,westerly,19.1
2001-01-26,-2.8,0,3.1,1.1,-7.2,8.3,westerly,20.8
2001-01-27,1.7,0,3.2,3.3,-0.6,3.9,westerly,16.3
2001-01-28,-0.6,0,3.7,2.2,-3.9,6.1,westerly,18.6
2001-01-29,-3.9,0,2.5,1.1,-9.4,10.5,westerly,21.9
2001-01-30,5,18.3,4,9.4,0.6,8.8,westerly,13
2001-01-31,4.4,0,2.6,8.9,0,8.9,westerly,13.6
2001-02-01,3.9,0,2.5,6.1,1.1,5,westerly,14.1
2001-02-02,2.2,0,1.8,4.4,-0.6,5,westerly,15.8
2001-02-03,-2.2,0,4,0.6,-5.6,6.199999999999999,westerly,20.2
2001-02-04,-5,0,1.5,0,-10,10,westerly,23
2001-02-05,-1.1,24.9,4.9,2.8,-5.6,8.399999999999999,westerly,19.1
2001-02-06,2.2,0,5.1,4.4,0,4.4,westerly,15.8
2001-02-07,2.8,0,3.4,6.1,-0.6,6.699999999999999,westerly,15.2
2001-02-08,-0.6,0,1.6,2.2,-3.9,6.1,westerly,18.6
2001-02-09,4.4,0,3.5,8.3,0,8.3,westerly,13.6
2001-02-10,4.4,0.8,5.8,12.2,-3.9,16.099999999999998,westerly,13.6
2001-02-11,-6.1,0,4.8,-2.8,-9.4,6.6000000000000005,westerly,24.1
2001-02-12,-6.1,0,2.8,0,-12.2,12.2,westerly,24.1
2001-02-13,2.2,1.8,2.2,7.8,-3.3,11.1,westerly,15.8
2001-04-06,5,8.9,2.3,8.9,1.1,7.800000000000001,westerly,13
2001-04-07,7.8,0,4.5,11.1,3.9,7.199999999999999,westerly,10.2
2001-04-08,4.4,8.4,3.3,5.6,2.8,2.8,westerly,13.6
2001-04-09,10.6,10.2,3.3,16.1,5,11.100000000000001,westerly,7.4
2001-04-10,7.8,0,3.1,12.2,2.8,9.399999999999999,westerly,10.2
2001-04-11,5,0,3,9.4,0.6,8.8,westerly,13
2001-04-12,8.9,8.6,3.1,11.1,6.1,5,westerly,9.1
2001-04-13,11.7,0,2.6,16.1,6.7,9.400000000000002,westerly,6.300000000000001
2001-04-14,11.7,0,3.8,17.2,5.6,11.6,westerly,6.300000000000001
2001-04-15,8.9,0,2.6,16.1,1.7,14.400000000000002,westerly,9.1
2001-04-16,7.8,0,3.8,11.1,4.4,6.699999999999999,westerly,10.2
2001-04-17,5,1.5,1.3,9.4,0.6,8.8,westerly,13
2001-04-18,7.8,1.8,4.6,12.8,2.2,10.600000000000001,westerly,10.2
2001-04-19,5,0,3.8,9.4,0,9.4,westerly,13
2001-04-20,5.6,0,2.5,11.7,-1.1,12.799999999999999,westerly,12.4
2001-04-21,10.6,0.8,3.2,12.8,8.3,4.5,westerly,7.4
2001-04-22,13.3,0.8,3.2,17.8,8.9,8.9,westerly,4.699999999999999
2001-04-23,13.3,0,2.4,17.8,8.3,9.5,westerly,4.699999999999999
2001-04-24,13.9,0,4.6,18.3,9.4,8.9,westerly,4.1
2001-04-25,8.3,0,2.9,12.2,4.4,7.799999999999999,westerly,9.7
2001-04-26,10,0,3.8,16.7,3.3,13.399999999999999,westerly,8
2001-04-27,10.6,0,3.1,17.2,3.3,13.899999999999999,westerly,7.4
2001-04-28,8.9,0,4,16.1,1.7,14.400000000000002,westerly,9.1
2001-04-29,7.2,0,3.6,14.4,0,14.4,westerly,10.8
2001-04-30,10.6,0,3.8,20,1.1,18.9,westerly,7.4
2001-05-01,17.2,0,2.6,25.6,8.9,16.700000000000003,westerly,0.8000000000000007
2001-05-02,17.2,0,2.7,26.7,7.8,18.9,westerly,0.8000000000000007
2001-05-03,20,0,2.5,28.3,11.1,17.200000000000003,westerly,0
2001-05-04,22.2,0,3.3,28.3,15.6,12.700000000000001,westerly,0
2001-05-05,15.6,0.3,3.1,21.1,9.4,11.700000000000001,westerly,2.4000000000000004
2001-05-06,10,0,4.2,16.7,2.8,13.899999999999999,westerly,8
2001-05-07,6.1,0,1.8,13.3,-1.1,14.4,westerly,11.9
2001-05-08,7.8,0,2.3,15,0,15,westerly,10.2
2001-05-09,10.8,0,0.1,18.9,1.7,17.2,ninigret,7.199999999999999
2001-05-10,13,0,NA,21.1,3.9,17.200000000000003,ninigret,5
2001-05-11,18.6,0,NA,30.6,7.8,22.8,ninigret,0
2001-05-12,17.8,0,NA,26.1,10,16.1,ninigret,0.1999999999999993
2001-05-13,14.1,0,NA,20.6,7.8,12.8,ninigret,3.9000000000000004
2001-05-14,12.3,0,NA,21.1,5,16.1,ninigret,5.699999999999999
2001-05-15,12,0,NA,17.2,6.1,11.1,ninigret,6
2001-05-16,10.6,0,NA,13.3,8.9,4.4,ninigret,7.4
2001-05-17,11.9,0,NA,17.8,8.3,9.5,ninigret,6.1
2001-05-18,12.4,0,NA,16.1,10,6.100000000000001,ninigret,5.6
2001-05-19,15.2,0,NA,21.1,10.6,10.500000000000002,ninigret,2.8000000000000007
2001-05-20,12.8,0,NA,18.9,7.8,11.099999999999998,ninigret,5.199999999999999
2001-05-21,11.6,0,NA,16.7,8.9,7.799999999999999,ninigret,6.4
2001-05-28,15,2,2.3,17.8,12.2,5.600000000000001,westerly,3
2001-05-29,15,0,2.9,20.6,9.4,11.200000000000001,westerly,3
2001-05-30,12.2,0,3.4,16.7,7.2,9.5,westerly,5.800000000000001
2001-05-31,12.2,0,2.9,17.8,6.7,11.100000000000001,westerly,5.800000000000001
2001-06-01,11.1,0,3.1,17.2,4.4,12.799999999999999,westerly,6.9
